Title,Creator,AgeRecommendation,Active,Favorites,Visits,VoiceChat,Camera,Created,Updated,ServerSize,Genre,Likes,Dislikes,GameLink,DateFetched
Monster Jam (NEW UPDATE),@ryderleeb6,All Ages,3,144,185.3K+,Not Supported,Not Supported,5/4/2022,11/19/2023,200,N/A,42,31,https://www.roblox.com/games/9536482540/Monster-Jam-NEW-UPDATE?gameSearchSessionInfo=7be1102a-a729-46f2-8740-55a6fee9de3f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9536482540&amp;position=0&amp;universeId=3552092587,11/13/2024 9:30
How Far Can You Backflip? 🎃,HyperCatz,All Ages,16,46674,20.6M+,Not Supported,Not Supported,11/4/2022,10/31/2024,12,Simulation,57K+,3217,https://www.roblox.com/games/11459646568/How-Far-Can-You-Backflip?gameSearchSessionInfo=6eee55ac-8bf6-405c-bd13-964675ab0081&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11459646568&amp;position=0&amp;universeId=4074072538,11/13/2024 9:30
MIC UP 🔊,Wild Roleplay,Ages 13+,6179,649465,488.2M+,Not Supported,Not Supported,5/30/2021,11/8/2024,50,Social,311K+,59K+,https://www.roblox.com/games/6884319169/MIC-UP?gameSearchSessionInfo=ac7ea00c-e04e-4219-b13c-53f4df794478&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6884319169&amp;position=0&amp;universeId=2626227051,11/13/2024 9:30
Robbie's Life,@LORD211112,All Ages,0,1,53,Not Supported,Not Supported,9/14/2023,1/13/2024,1,N/A,1,0,https://www.roblox.com/games/14770981574/Robbies-Life?gameSearchSessionInfo=25cc6afb-faeb-45e0-9002-98463b0fd75f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14770981574&amp;position=0&amp;universeId=5090767579,11/13/2024 9:30
[💪 NEW] Find Memes MORPHS,Funny Morphs,All Ages,66,693781,5.8M+,Not Supported,Not Supported,3/22/2024,11/9/2024,10,Adventure,3181,619,https://www.roblox.com/games/16820330043/NEW-Find-Memes-MORPHS?gameSearchSessionInfo=8accdd75-757c-4056-94a1-1c5374483f93&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16820330043&amp;position=0&amp;universeId=5780454882,11/13/2024 9:30
[🎃] Bad Business  FPS ,Bad Business,Ages 9+,1137,2155400,506.0M+,Not Supported,Not Supported,5/30/2019,11/12/2024,30,Shooter,756K+,124K+,https://www.roblox.com/games/3233893879/Bad-Business-FPS?gameSearchSessionInfo=a59ec23c-38a1-4f85-9a63-6fe3a6be2345&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3233893879&amp;position=0&amp;universeId=1168263273,11/13/2024 9:30
Blackhawk Rescue Mission 5,PLATINUM FIVE,All Ages,598,1179713,309.2M+,Not Supported,Not Supported,3/3/2019,11/12/2024,1,Action,452K+,46K+,https://www.roblox.com/games/2916899287/Blackhawk-Rescue-Mission-5?gameSearchSessionInfo=2f9aa462-3a8e-422c-bff7-bbdf750e61fe&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2916899287&amp;position=0&amp;universeId=1054526971,11/13/2024 9:30
Spider-Man Universe,@Spider_Engineer,Ages 9+,185,39370,70.0M+,Not Supported,Not Supported,9/4/2022,3/13/2024,10,Action,8467,3789,https://www.roblox.com/games/10819378589/Spider-Man-Universe?gameSearchSessionInfo=7b7a2325-e119-4840-b4d6-58302cb5bf94&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10819378589&amp;position=0&amp;universeId=3909045405,11/13/2024 9:30
❤️ Vibe Place ❤️,@Y_ED,All Ages,588,277738,158.1M+,Not Supported,Not Supported,4/7/2022,11/12/2024,20,Social,82K+,21K+,https://www.roblox.com/games/9298624201/Vibe-Place?gameSearchSessionInfo=84ea4384-5ac3-4519-a549-9ad5f0fa465a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9298624201&amp;position=0&amp;universeId=3480296203,11/13/2024 9:30
FRONTLINES,MAXIMILLIAN,Ages 13+,794,1398524,147.7M+,Not Supported,Not Supported,11/10/2020,10/9/2024,14,Shooter,396K+,57K+,https://www.roblox.com/games/5938036553/FRONTLINES?gameSearchSessionInfo=362c72e6-77d2-4482-b85c-803edd94c906&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5938036553&amp;position=0&amp;universeId=2132866904,11/13/2024 9:31
Ballroom Dance 🌸,Ballroom Dance,All Ages,688,341100,203.8M+,Not Supported,Not Supported,2/11/2022,11/5/2024,50,Roleplay & Avatar Sim,99K+,10K+,https://www.roblox.com/games/8789237466/Ballroom-Dance?gameSearchSessionInfo=d9c3a6d1-77e8-453b-af56-45494f99e127&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8789237466&amp;position=0&amp;universeId=3332494509,11/13/2024 9:31
DOORS FLOOR 2 CUTSCENE MAKER,@m4ksDev,All Ages,28,12292,2.4M+,Not Supported,Not Supported,9/12/2024,11/3/2024,12,Entertainment,3921,474,https://www.roblox.com/games/97890397718074/DOORS-FLOOR-2-CUTSCENE-MAKER?gameSearchSessionInfo=3009de86-ef0a-45ea-9130-1d8abe208073&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=97890397718074&amp;position=0&amp;universeId=6544186598,11/13/2024 9:31
LAVA Game 🔥,Big Banana Games!,All Ages,400,2937988,45.3M+,Not Supported,Not Supported,2/4/2024,11/12/2024,30,Survival,14K+,3806,https://www.roblox.com/games/16237481577/LAVA-Game?gameSearchSessionInfo=5ae59358-c886-4a29-9900-344aff7ddac3&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16237481577&amp;position=0&amp;universeId=5604599567,11/13/2024 9:31
[🌌 ZONE 9!!! ☄️] Juke's Towers of Hell,Juke's Towers of Hell,All Ages,577,71797,42.3M+,Not Supported,Not Supported,1/17/2022,11/13/2024,1,Obby & Platformer,38K+,10K+,https://www.roblox.com/games/8562822414/ZONE-9-Jukes-Towers-of-Hell?gameSearchSessionInfo=cc352b05-bc19-44a7-b93a-35abe0560c77&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8562822414&amp;position=0&amp;universeId=3264581003,11/13/2024 9:31
Realistic Minecraft wie in TikTok,@janschlossel,All Ages,2,140,396.5K+,Not Supported,Not Supported,9/11/2022,9/15/2024,6,N/A,15,50,https://www.roblox.com/games/10875929281/Realistic-Minecraft-wie-in-TikTok?gameSearchSessionInfo=d97da470-6807-41a8-9027-3511e69fb259&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10875929281&amp;position=0&amp;universeId=3925402242,11/13/2024 9:31
Five Nights At Ferdi's [Fnaf2],@MrTheBoom,All Ages,0,2,55,Not Supported,Not Supported,2/11/2024,2/21/2024,50,N/A,1,0,https://www.roblox.com/games/16320535333/Five-Nights-At-Ferdis-Fnaf2?gameSearchSessionInfo=0735f903-abf4-4174-b5e3-a01cc3780faf&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16320535333&amp;position=0&amp;universeId=5629848212,11/13/2024 9:31
[Renovations] VUE Cinema,Vue Cinema,All Ages,0,101,11.5K+,Not Supported,Not Supported,4/28/2019,7/30/2020,10,N/A,35,6,https://www.roblox.com/games/3119533519/Renovations-VUE-Cinema?gameSearchSessionInfo=29084288-f744-4a93-805b-1aec35f9ccf1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3119533519&amp;position=0&amp;universeId=1126063192,11/13/2024 9:31
eat sand 2,@BuiltBycase,All Ages,195,7365,2.9M+,Not Supported,Not Supported,5/12/2024,11/12/2024,25,Simulation,2008,690,https://www.roblox.com/games/17470779408/eat-sand-2?gameSearchSessionInfo=fbcea859-bf71-4880-b199-7f8356339343&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17470779408&amp;position=0&amp;universeId=5979414070,11/13/2024 9:31
Sleep Paralysis,@Darkus_Blox,All Ages,0,30,4201,Not Supported,Not Supported,4/29/2021,10/29/2024,25,N/A,26,4,https://www.roblox.com/games/6742599238/Sleep-Paralysis?gameSearchSessionInfo=5dd51f44-cabe-4f2a-ab15-5a73235e0094&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6742599238&amp;position=0&amp;universeId=2552048361,11/13/2024 9:31
[SKY CARROT] 🐰 Rabbit Simulator 2,Buckaboo Games,All Ages,2,162394,19.3M+,Not Supported,Not Supported,3/12/2018,3/20/2022,16,N/A,33K+,8483,https://www.roblox.com/games/1502601752/SKY-CARROT-Rabbit-Simulator-2?gameSearchSessionInfo=e49c7820-7680-41a9-a3cc-7e80b4f9a630&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=1502601752&amp;position=0&amp;universeId=591224904,11/13/2024 9:31
[2X] Energy Drink Simulator ⚡,SimForge,All Ages,153,591369,5.6M+,Not Supported,Not Supported,1/23/2024,11/7/2024,7,N/A,63K+,1324,https://www.roblox.com/games/16083480397/UPD-2X-Energy-Drink-Simulator?gameSearchSessionInfo=1ea7fbf2-8c00-40c9-9ee8-9dfc0e8b5d49&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16083480397&amp;position=0&amp;universeId=5558842104,11/13/2024 9:31
Logo Roleplay Central (Pre-BETA),@Mint_19196,All Ages,1,857,476.1K+,Not Supported,Not Supported,8/26/2021,9/29/2024,30,N/A,126,49,https://www.roblox.com/games/7331849030/Logo-Roleplay-Central-Pre-BETA?gameSearchSessionInfo=a3d43e6a-fd11-4dd9-b3e1-2a018c1ae229&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7331849030&amp;position=0&amp;universeId=2860544132,11/13/2024 9:31
PHIGHTING OBBY!!!!! (beta),Le pest,All Ages,0,8,78,Not Supported,Not Supported,10/28/2023,11/26/2023,50,N/A,3,1,https://www.roblox.com/games/15195521320/PHIGHTING-OBBY-beta?gameSearchSessionInfo=5e5fec78-11fb-4f2e-9773-35eebafb06ab&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15195521320&amp;position=0&amp;universeId=5238484403,11/13/2024 9:31
 [ 😇 ]GnomeCode's Tower Defence  Beta  New!,@noob_YT2823,All Ages,0,3,743,Not Supported,Not Supported,8/3/2024,9/10/2024,25,N/A,6,3,https://www.roblox.com/games/18778322468/GnomeCodes-Tower-Defence-Beta-New?gameSearchSessionInfo=e867db2b-54cc-491d-8224-2cd571511dee&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18778322468&amp;position=0&amp;universeId=6362097986,11/13/2024 9:31
"How to Pronounce ""tallywally""",@tallywally,All Ages,0,1,36,Not Supported,Not Supported,11/11/2023,11/11/2023,1,N/A,5,0,https://www.roblox.com/games/15318484594/How-to-Pronounce-tallywally?gameSearchSessionInfo=41737e8f-e5ef-465b-8128-23baf564bdd8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15318484594&amp;position=0&amp;universeId=5283330498,11/13/2024 9:31
Meme Tower Defense [QUESTS + CRATES],Resisted,All Ages,45,11829,668.5K+,Not Supported,Not Supported,9/11/2024,11/11/2024,25,N/A,7780,310,https://www.roblox.com/games/97177543820219/Meme-Tower-Defense-QUESTS-CRATES?gameSearchSessionInfo=cda0ec6b-7407-47c5-8916-958b33fd38b8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=97177543820219&amp;position=0&amp;universeId=6537705403,11/13/2024 9:31
Base Battles 🔫 Gun Shooting,Base Battles by Voldex,Ages 9+,1158,775279,268.5M+,Not Supported,Not Supported,7/11/2020,8/8/2024,46,Shooter,389K+,73K+,https://www.roblox.com/games/5326405001/Base-Battles-Gun-Shooting?gameSearchSessionInfo=0c77947b-c0ab-4708-97df-7e56d4054b8e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5326405001&amp;position=0&amp;universeId=1865489894,11/13/2024 9:31
BlackFire and StarFire,@AlenaVikt,All Ages,0,5,1786,Not Supported,Not Supported,9/26/2021,9/26/2021,50,N/A,6,1,https://www.roblox.com/games/7567013379/BlackFire-and-StarFire?gameSearchSessionInfo=39bc70e6-3b97-4260-b453-d82ed713493d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7567013379&amp;position=0&amp;universeId=2939870212,11/13/2024 9:31
Church,@Franxxly,All Ages,101,100834,18.4M+,Not Supported,Not Supported,9/23/2017,10/26/2024,75,Social,28K+,12K+,https://www.roblox.com/games/1068523756/Church?gameSearchSessionInfo=dad8c319-eb96-4a49-95ae-870a9638c45c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=1068523756&amp;position=0&amp;universeId=443044710,11/13/2024 9:31
Jurassic Blocky,Jurassic Blocky,All Ages,536,51993,13.7M+,Not Supported,Not Supported,11/25/2022,11/8/2024,15,Roleplay & Avatar Sim,23K+,4151,https://www.roblox.com/games/11653088948/Jurassic-Blocky?gameSearchSessionInfo=68358f92-5d25-4432-935b-6b70f6254d2a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11653088948&amp;position=0&amp;universeId=4130569984,11/13/2024 9:31
🧡 [TAKE IT SLOW  +15] SODAH,Benj Productions,All Ages,524,84278,13.9M+,Not Supported,Not Supported,1/8/2024,11/10/2024,50,Social,13K+,2143,https://www.roblox.com/games/15911371232/DIVA-15-SODAH?gameSearchSessionInfo=a8458d24-2f7d-4de5-be55-9d986b6befc9&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15911371232&amp;position=0&amp;universeId=5501855768,11/13/2024 9:31
Touchdown,@Papparolox,All Ages,12,2684,2.5M+,Not Supported,Not Supported,4/22/2022,7/31/2023,10,N/A,1218,1111,https://www.roblox.com/games/9430494417/Touchdown?gameSearchSessionInfo=fb81c471-bbaf-4fd4-bb79-ce3989bdf69d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9430494417&amp;position=0&amp;universeId=3520047700,11/13/2024 9:31
Fredbear Family Diner Rp (FNAF),Find The Numbers,All Ages,10,443,214.3K+,Not Supported,Not Supported,12/26/2022,1/22/2023,100,Roleplay & Avatar Sim,98,54,https://www.roblox.com/games/11921570796/Fredbear-Family-Diner-Rp-FNAF?gameSearchSessionInfo=fed9faf3-ce9e-421a-bd19-98d4b680206d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11921570796&amp;position=0&amp;universeId=4218971991,11/13/2024 9:31
Meme Maker [UPDATED!] 😹,@coopersfather,All Ages,586,64739,22.6M+,Not Supported,Not Supported,1/6/2024,9/29/2024,8,Party & Casual,24K+,7808,https://www.roblox.com/games/15884960959/Meme-Maker-UPDATED?gameSearchSessionInfo=28a66e0d-a6e9-4f6c-aafb-d50e8b33bf16&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15884960959&amp;position=0&amp;universeId=5492723512,11/13/2024 9:31
🎃The Nun's Crypt [NEW!],The Nun's Crypt,All Ages,44,4405,106.9K+,Not Supported,Not Supported,10/2/2024,11/12/2024,75,N/A,413,373,https://www.roblox.com/games/126922027739165/The-Nuns-Crypt-NEW?gameSearchSessionInfo=fb2552d4-f42c-49d2-a1c0-e06f81e007dc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=39&amp;page=searchPage&amp;placeId=126922027739165&amp;position=0&amp;universeId=6626401935,11/13/2024 9:31
PlayStation Playground: The World of Play,@robloxgenius779,All Ages,0,1835,1.4M+,Not Supported,Not Supported,6/21/2020,9/28/2024,200,Social,444,267,https://www.roblox.com/games/5210891675/PlayStation-Playground-The-World-of-Play?gameSearchSessionInfo=4f0fb6ee-5e7c-4896-86db-755593309e64&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5210891675&amp;position=0&amp;universeId=1821120296,11/13/2024 9:31
Roblox Studio,@UGCDeveloperr,All Ages,1,287,170.9K+,Not Supported,Not Supported,9/1/2023,9/1/2023,200,N/A,70,127,https://www.roblox.com/games/14644175678/Roblox-Studio?gameSearchSessionInfo=9b3046f2-8c90-48c7-a75c-815c311fe87d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14644175678&amp;position=0&amp;universeId=5050465447,11/13/2024 9:31
(🎃 UPDATE) Rensselaer County,Rensselaer County Official,All Ages,858,253842,68.0M+,Not Supported,Not Supported,1/28/2020,11/13/2024,25,Simulation,57K+,10K+,https://www.roblox.com/games/4637668954/UPDATE-Rensselaer-County?gameSearchSessionInfo=3c6dbc46-8414-4489-a875-7b52ca14f35d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4637668954&amp;position=0&amp;universeId=1525626450,11/13/2024 9:31
Music Ball,Funny Luigi,All Ages,56,37716,12.6M+,Not Supported,Not Supported,3/20/2021,8/16/2024,50,Action,11K+,7992,https://www.roblox.com/games/6542991610/Music-Ball?gameSearchSessionInfo=48a0c3db-4db3-4d83-95e6-b8f256b6a2ac&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6542991610&amp;position=0&amp;universeId=2455219381,11/13/2024 9:31
[🏈] QB Universe,@GalaxyEagle35,All Ages,0,15,7274,Not Supported,Not Supported,12/6/2021,10/13/2024,12,N/A,16,18,https://www.roblox.com/games/8187224986/QB-Universe?gameSearchSessionInfo=306b4334-e8c9-4504-a99c-2c8bc5146c63&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8187224986&amp;position=0&amp;universeId=3144850723,11/13/2024 9:32
Garten of Banban 7 RP,@huggyhuggyxd23,All Ages,2,200,311.3K+,Not Supported,Not Supported,6/2/2024,10/28/2024,15,N/A,51,31,https://www.roblox.com/games/17699333740/Garten-of-Banban-7-RP?gameSearchSessionInfo=56042e3c-50f5-42bd-9ce7-81e29793b96a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17699333740&amp;position=0&amp;universeId=6062050444,11/13/2024 9:32
EoRond's Suspension Test [EVENT],@EoRond,All Ages,27,13432,5.1M+,Not Supported,Not Supported,1/6/2024,11/5/2024,10,Simulation,2147,1058,https://www.roblox.com/games/15885131398/EoRonds-Suspension-Test-EVENT?gameSearchSessionInfo=0fb33126-4179-45f9-8c75-bd05e7c466a1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=37&amp;page=searchPage&amp;placeId=15885131398&amp;position=0&amp;universeId=5492774631,11/13/2024 9:32
spinning tops test beyblades,@Kyutatsuki_SDVX,All Ages,91,7592,5.5M+,Not Supported,Not Supported,9/24/2022,5/21/2024,12,Simulation,2119,948,https://www.roblox.com/games/11015937958/spinning-tops-test-beyblades?gameSearchSessionInfo=df96062f-410f-43f4-96ba-79adacf62194&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11015937958&amp;position=0&amp;universeId=3962049702,11/13/2024 9:32
[FLOOR 3 UPD] A.C with btools INC,@BallerComi98055,All Ages,0,9,2499,Not Supported,Not Supported,10/10/2024,11/13/2024,50,N/A,11,12,https://www.roblox.com/games/82520443311676/A-C-with-btools-INC?gameSearchSessionInfo=c5029c84-38ba-4f37-b263-c00701b69584&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=82520443311676&amp;position=0&amp;universeId=6658905122,11/13/2024 9:32
Bike League [New Trainers],Bike Race Champions,All Ages,3639,231606,6.6M+,Not Supported,Not Supported,9/23/2024,11/12/2024,12,N/A,22K+,1123,https://www.roblox.com/games/86588465079478/Bike-League-Release?gameSearchSessionInfo=b2a58145-449d-43bb-944d-45c40246a3f8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=86588465079478&amp;position=0&amp;universeId=6589947100,11/13/2024 9:32
Bendy and the ink Machine,@Drecktharx,Ages 9+,1434,83283,87.1M+,Not Supported,Not Supported,4/3/2020,11/1/2024,12,Survival,24K+,6703,https://www.roblox.com/games/4850588087/Bendy-and-the-ink-Machine?gameSearchSessionInfo=4345284c-bfd1-4123-b76e-e0e68eadfb4e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4850588087&amp;position=0&amp;universeId=1648496580,11/13/2024 9:32
Manual Gun Physics Test (Beta),.casual studios.,All Ages,87,57499,8.5M+,Not Supported,Not Supported,5/5/2024,10/23/2024,1,N/A,21K+,4409,https://www.roblox.com/games/17391062737/Manual-Gun-Physics-Test-Beta?gameSearchSessionInfo=c9e06bbd-3bd9-42a6-bcd9-e20ef7501563&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17391062737&amp;position=0&amp;universeId=5951638376,11/13/2024 9:32
Swordburst 2,Swordburst 2,Ages 13+,620,1222497,149.3M+,Not Supported,Not Supported,2/17/2017,8/7/2024,15,RPG,417K+,58K+,https://www.roblox.com/games/659222129/Swordburst-2?gameSearchSessionInfo=d6ed6284-1ba6-4892-98b1-29a35bda7420&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=659222129&amp;position=0&amp;universeId=212154879,11/13/2024 9:32
🎃 Counter Blox: Source 2,Star Studios Forever,All Ages,82,2632,874.6K+,Not Supported,Not Supported,10/6/2024,11/7/2024,16,N/A,779,366,https://www.roblox.com/games/84957635803107/Counter-Blox-Source-2?gameSearchSessionInfo=a1647f2c-da62-41a1-a71e-fbcef11ed169&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=84957635803107&amp;position=0&amp;universeId=6641815901,11/13/2024 9:32
Survive The Marmots,@pinguindepiza,All Ages,0,32,19.6K+,Not Supported,Not Supported,3/15/2020,7/31/2024,20,N/A,20,5,https://www.roblox.com/games/4782606507/Survive-The-Marmots?gameSearchSessionInfo=3c06ee53-5cec-42a7-8a28-06381046be02&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4782606507&amp;position=0&amp;universeId=1608923182,11/13/2024 9:32
Polish Fans  Ultras &amp; Hooligans,Polish Fans | Hooligans &amp; Ultras,Ages 9+,1,152,37.2K+,Not Supported,Not Supported,10/30/2024,11/13/2024,200,N/A,79,16,https://www.roblox.com/games/117373907528440/Polish-Fans-Ultras-Hooligans?gameSearchSessionInfo=01dd9b2f-3212-4f6a-bf53-bd8102baf633&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=117373907528440&amp;position=0&amp;universeId=6738230567,11/13/2024 9:32
Drag to Combine!,The Pure Element,All Ages,355,391506,8.6M+,Not Supported,Not Supported,7/20/2024,9/5/2024,35,Simulation,18K+,2599,https://www.roblox.com/games/18571888939/Drag-to-Combine?gameSearchSessionInfo=422306e7-1a07-4ee8-aec4-7e1c64c5f0aa&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18571888939&amp;position=0&amp;universeId=6292510797,11/13/2024 9:32
Snake Game,@CrimsonForce,All Ages,45,5356,3.8M+,Not Supported,Not Supported,12/16/2020,9/13/2023,20,Party & Casual,1549,1622,https://www.roblox.com/games/6095081855/Snake-Game?gameSearchSessionInfo=e6b5b881-4e9a-4250-9ea2-95f59118749a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6095081855&amp;position=0&amp;universeId=2214653806,11/13/2024 9:32
Hello Neighbor [2 Acts][Xbox support],@pantrill,Ages 9+,930,118232,151.7M+,Not Supported,Not Supported,5/7/2022,7/29/2024,6,Survival,26K+,7590,https://www.roblox.com/games/9558986910/Hello-Neighbor-2-Acts-Xbox-support?gameSearchSessionInfo=45c0879f-6273-4b90-aadd-f21785eab111&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9558986910&amp;position=0&amp;universeId=3560583071,11/13/2024 9:32
 PETS GO! 🍀 [ +1B LUCK],BK Games Uploading 3,All Ages,0,1634,587.5K+,Not Supported,Not Supported,10/28/2024,11/7/2024,10,N/A,1326,110,https://www.roblox.com/games/89998149942357/PETS-GO-1B-LUCK?gameSearchSessionInfo=d33ca9da-7c4e-4a42-acf1-c8fe743dfa87&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=89998149942357&amp;position=0&amp;universeId=6730129191,11/13/2024 9:32
My Restaurant! 👨‍🍳,BIG Games™,All Ages,1515,2645110,826.3M+,Not Supported,Not Supported,12/6/2019,10/23/2024,10,Simulation,1M+,96K+,https://www.roblox.com/games/4490140733/My-Restaurant?gameSearchSessionInfo=96aba63c-03d1-4c94-8f1f-8c06e8ef924b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4490140733&amp;position=0&amp;universeId=1434220026,11/13/2024 9:32
(BLOOD HOUR) The Rake REMASTERED Kill Test: Remake,@Case_AB,All Ages,0,6,321,Not Supported,Not Supported,10/26/2024,11/13/2024,50,N/A,6,0,https://www.roblox.com/games/94322384154478/BLOOD-HOUR-The-Rake-REMASTERED-Kill-Test-Remake?gameSearchSessionInfo=2ba1205d-866c-4754-b7b8-4c57359d4c51&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=94322384154478&amp;position=0&amp;universeId=6719156171,11/13/2024 9:32
Hospital Tycoon 😷,Tycoon Empire Studios,Ages 9+,479,2218552,330.9M+,Not Supported,Not Supported,7/5/2021,9/18/2024,6,Simulation,558K+,39K+,https://www.roblox.com/games/7050008107/Hospital-Tycoon?gameSearchSessionInfo=0f124aed-2c8c-4469-8b50-403407f40200&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7050008107&amp;position=0&amp;universeId=2715844182,11/13/2024 9:32
